10200 0.25
2 1156 test9476
2 7723 test9477
2 1209 test9478
2 7673 test9479
2 1913 test9480
2 2806 test9481
2 7217 test9482
2 8218 test9483
2 9207 test9484
2 3252 test9485
2 4666 test9486
2 9486 test9487
2 6264 test9488
2 1562 test9489
2 4562 test9490
2 6469 test9491
2 1415 test9492
2 4792 test9493
2 2698 test9494
2 456 test9495
2 199 test9496
2 443 test9497
2 154 test9498
2 9559 test9499
1 
2 2301 test9500
2 923 test9501
2 5502 test9502
2 7213 test9503
2 7403 test9504
2 6325 test9505
2 1714 test9506
2 1637 test9507
2 2185 test9508
2 803 test9509
2 8773 test9510
2 9654 test9511
2 2466 test9512
2 2806 test9513
2 349 test9514
2 7770 test9515
2 7848 test9516
2 3350 test9517
2 999 test9518
2 9276 test9519
2 8453 test9520
2 5920 test9521
2 4488 test9522
2 928 test9523
2 9600 test9524
2 6830 test9525
2 9189 test9526
2 9996 test9527
2 4808 test9528
2 6677 test9529
2 7756 test9530
2 580 test9531
2 1280 test9532
2 4264 test9533
2 430 test9534
2 3988 test9535
2 4183 test9536
2 9657 test9537
2 3833 test9538
2 3926 test9539
2 1459 test9540
2 4880 test9541
2 1221 test9542
2 8835 test9543
2 4985 test9544
2 9492 test9545
2 4827 test9546
2 8662 test9547
2 1275 test9548
2 8310 test9549
1 
2 7949 test9550
2 3452 test9551
2 2478 test9552
2 7773 test9553
2 3526 test9554
2 4280 test9555
2 1047 test9556
2 2299 test9557
2 5007 test9558
2 1267 test9559
2 3218 test9560
2 3743 test9561
2 8635 test9562
2 3136 test9563
2 9743 test9564
2 2628 test9565
2 9024 test9566
2 8366 test9567
2 6810 test9568
2 9399 test9569
2 3763 test9570
2 8886 test9571
2 5860 test9572
2 3237 test9573
2 3806 test9574
2 9924 test9575
2 4467 test9576
2 1075 test9577
2 3456 test9578
2 4163 test9579
2 9315 test9580
2 4343 test9581
2 5057 test9582
2 465 test9583
2 2343 test9584
2 9812 test9585
2 5552 test9586
2 8994 test9587
2 5504 test9588
2 19 test9589
2 5116 test9590
2 7520 test9591
2 2457 test9592
2 396 test9593
2 9451 test9594
2 8319 test9595
2 9901 test9596
2 8772 test9597
2 3210 test9598
2 9679 test9599
1 
2 3525 test9600
2 4977 test9601
2 2402 test9602
2 9211 test9603
2 162 test9604
2 3640 test9605
2 6515 test9606
2 7486 test9607
2 5171 test9608
2 6999 test9609
2 5120 test9610
2 4437 test9611
2 6372 test9612
2 3007 test9613
2 2310 test9614
2 6095 test9615
2 6339 test9616
2 4073 test9617
2 6346 test9618
2 2257 test9619
2 9376 test9620
2 6458 test9621
2 7519 test9622
2 6519 test9623
2 6048 test9624
2 593 test9625
2 4768 test9626
2 1765 test9627
2 6542 test9628
2 7997 test9629
2 1904 test9630
2 1163 test9631
2 3935 test9632
2 8651 test9633
2 955 test9634
2 7703 test9635
2 6928 test9636
2 9036 test9637
2 3945 test9638
2 660 test9639
2 4990 test9640
2 2950 test9641
2 9279 test9642
2 64 test9643
2 1314 test9644
2 8993 test9645
2 1633 test9646
2 5467 test9647
2 9975 test9648
2 1170 test9649
1 
2 88 test9650
2 3787 test9651
2 8121 test9652
2 4852 test9653
2 8172 test9654
2 2172 test9655
2 5132 test9656
2 3953 test9657
2 2702 test9658
2 9333 test9659
2 4342 test9660
2 9441 test9661
2 3477 test9662
2 5671 test9663
2 3610 test9664
2 570 test9665
2 7219 test9666
2 4974 test9667
2 1394 test9668
2 5141 test9669
2 9699 test9670
2 938 test9671
2 1544 test9672
2 337 test9673
2 5457 test9674
2 6023 test9675
2 4081 test9676
2 7425 test9677
2 8549 test9678
2 9799 test9679
2 5079 test9680
2 1216 test9681
2 3662 test9682
2 626 test9683
2 4417 test9684
2 9285 test9685
2 4983 test9686
2 3780 test9687
2 3985 test9688
2 6081 test9689
2 2009 test9690
2 517 test9691
2 1865 test9692
2 2133 test9693
2 1069 test9694
2 5270 test9695
2 7675 test9696
2 2913 test9697
2 8012 test9698
2 454 test9699
1 
2 5596 test9700
2 8359 test9701
2 8213 test9702
2 6452 test9703
2 8997 test9704
2 9390 test9705
2 6970 test9706
2 1055 test9707
2 5302 test9708
2 2483 test9709
2 8423 test9710
2 3370 test9711
2 5958 test9712
2 1113 test9713
2 6127 test9714
2 1707 test9715
2 2011 test9716
2 4737 test9717
2 149 test9718
2 8114 test9719
2 2706 test9720
2 821 test9721
2 8789 test9722
2 3543 test9723
2 2316 test9724
2 702 test9725
2 2573 test9726
2 3724 test9727
2 6006 test9728
2 3061 test9729
2 139 test9730
2 3249 test9731
2 4771 test9732
2 4231 test9733
2 3940 test9734
2 5543 test9735
2 6600 test9736
2 4017 test9737
2 717 test9738
2 3020 test9739
2 8979 test9740
2 1067 test9741
2 8282 test9742
2 613 test9743
2 7401 test9744
2 7297 test9745
2 465 test9746
2 6698 test9747
2 5467 test9748
2 204 test9749
1 
2 1578 test9750
2 6282 test9751
2 4308 test9752
2 7776 test9753
2 1925 test9754
2 5632 test9755
2 7202 test9756
2 6910 test9757
2 6040 test9758
2 5565 test9759
2 3886 test9760
2 3146 test9761
2 7492 test9762
2 8085 test9763
2 7593 test9764
2 679 test9765
2 1475 test9766
2 7782 test9767
2 3365 test9768
2 2157 test9769
2 4608 test9770
2 4914 test9771
2 894 test9772
2 4013 test9773
2 6866 test9774
2 2622 test9775
2 3251 test9776
2 6603 test9777
2 6838 test9778
2 8258 test9779
2 3717 test9780
2 2250 test9781
2 8185 test9782
2 6257 test9783
2 731 test9784
2 4470 test9785
2 9087 test9786
2 4819 test9787
2 7694 test9788
2 4379 test9789
2 1651 test9790
2 2638 test9791
2 7800 test9792
2 1331 test9793
2 3163 test9794
2 3796 test9795
2 4100 test9796
2 5564 test9797
2 7638 test9798
2 2517 test9799
1 
2 9058 test9800
2 6967 test9801
2 2933 test9802
2 5252 test9803
2 8314 test9804
2 7885 test9805
2 5668 test9806
2 2839 test9807
2 7770 test9808
2 5308 test9809
2 5428 test9810
2 9401 test9811
2 6797 test9812
2 1759 test9813
2 4150 test9814
2 4650 test9815
2 2314 test9816
2 7548 test9817
2 9573 test9818
2 1526 test9819
2 4438 test9820
2 9127 test9821
2 992 test9822
2 9938 test9823
2 2087 test9824
2 6772 test9825
2 8516 test9826
2 2434 test9827
2 2039 test9828
2 3498 test9829
2 8146 test9830
2 4872 test9831
2 2257 test9832
2 8899 test9833
2 1394 test9834
2 3576 test9835
2 9883 test9836
2 6207 test9837
2 1971 test9838
2 263 test9839
2 7567 test9840
2 8984 test9841
2 9837 test9842
2 8033 test9843
2 984 test9844
2 9232 test9845
2 2581 test9846
2 7801 test9847
2 9974 test9848
2 6598 test9849
1 
2 8669 test9850
2 8987 test9851
2 8573 test9852
2 4248 test9853
2 7366 test9854
2 685 test9855
2 3696 test9856
2 9954 test9857
2 914 test9858
2 2693 test9859
2 8070 test9860
2 9669 test9861
2 6234 test9862
2 6436 test9863
2 3799 test9864
2 5907 test9865
2 2521 test9866
2 9376 test9867
2 5061 test9868
2 4791 test9869
2 4516 test9870
2 1023 test9871
2 4441 test9872
2 7009 test9873
2 8310 test9874
2 1071 test9875
2 9688 test9876
2 1519 test9877
2 5435 test9878
2 4002 test9879
2 8946 test9880
2 9847 test9881
2 3433 test9882
2 4247 test9883
2 5800 test9884
2 401 test9885
2 8807 test9886
2 9876 test9887
2 2951 test9888
2 8465 test9889
2 1115 test9890
2 3935 test9891
2 3877 test9892
2 8465 test9893
2 3171 test9894
2 9884 test9895
2 2695 test9896
2 4558 test9897
2 879 test9898
2 737 test9899
1 
2 5628 test9900
2 2857 test9901
2 7641 test9902
2 6533 test9903
2 2554 test9904
2 8718 test9905
2 5523 test9906
2 7494 test9907
2 3827 test9908
2 4273 test9909
2 7308 test9910
2 6794 test9911
2 2403 test9912
2 1668 test9913
2 8110 test9914
2 846 test9915
2 6249 test9916
2 4085 test9917
2 4967 test9918
2 6122 test9919
2 1728 test9920
2 5444 test9921
2 5793 test9922
2 2789 test9923
2 9833 test9924
2 6275 test9925
2 6944 test9926
2 4645 test9927
2 4726 test9928
2 2086 test9929
2 552 test9930
2 5454 test9931
2 3781 test9932
2 9321 test9933
2 2649 test9934
2 6364 test9935
2 983 test9936
2 3249 test9937
2 2056 test9938
2 4748 test9939
2 652 test9940
2 5018 test9941
2 1019 test9942
2 4804 test9943
2 1357 test9944
2 6288 test9945
2 32 test9946
2 8419 test9947
2 2806 test9948
2 3498 test9949
1 
2 6714 test9950
2 1027 test9951
2 6702 test9952
2 5360 test9953
2 2314 test9954
2 1163 test9955
2 8980 test9956
2 2861 test9957
2 4854 test9958
2 17 test9959
2 9048 test9960
2 3695 test9961
2 1336 test9962
2 1053 test9963
2 6195 test9964
2 3803 test9965
2 9270 test9966
2 4984 test9967
2 9667 test9968
2 4814 test9969
2 5513 test9970
2 1251 test9971
2 5575 test9972
2 1935 test9973
2 588 test9974
2 2788 test9975
2 5252 test9976
2 3440 test9977
2 1619 test9978
2 2107 test9979
2 4290 test9980
2 3107 test9981
2 6757 test9982
2 7796 test9983
2 6230 test9984
2 3272 test9985
2 3224 test9986
2 5061 test9987
2 2220 test9988
2 3140 test9989
2 5096 test9990
2 9462 test9991
2 1936 test9992
2 1886 test9993
2 995 test9994
2 800 test9995
2 4553 test9996
2 9156 test9997
2 2724 test9998
2 9582 test9999
1 
