102000 0.0
2 453746 test42756
2 51404 test42757
2 135625 test42758
2 515814 test42759
2 870435 test42760
2 632613 test42761
2 400875 test42762
2 601207 test42763
2 508717 test42764
2 430848 test42765
2 567245 test42766
2 195570 test42767
2 862216 test42768
2 388581 test42769
2 72322 test42770
2 692048 test42771
2 457290 test42772
2 790227 test42773
2 371155 test42774
2 185573 test42775
2 500357 test42776
2 380692 test42777
2 243951 test42778
2 650306 test42779
2 30973 test42780
2 227756 test42781
2 925744 test42782
2 41146 test42783
2 202372 test42784
2 694955 test42785
2 59526 test42786
2 242882 test42787
2 8692 test42788
2 230306 test42789
2 781698 test42790
2 519218 test42791
2 119113 test42792
2 9650 test42793
2 798977 test42794
2 14120 test42795
2 922969 test42796
2 950783 test42797
2 372275 test42798
2 625740 test42799
1 
2 783472 test42800
2 426500 test42801
2 247815 test42802
2 846509 test42803
2 345612 test42804
2 880705 test42805
2 822453 test42806
2 548810 test42807
2 736690 test42808
2 41039 test42809
2 45543 test42810
2 746157 test42811
2 989483 test42812
2 980243 test42813
2 255621 test42814
2 763442 test42815
2 409118 test42816
2 707601 test42817
2 548955 test42818
2 779366 test42819
2 6923 test42820
2 624728 test42821
2 367786 test42822
2 549515 test42823
2 11361 test42824
2 672091 test42825
2 717512 test42826
2 271351 test42827
2 686269 test42828
2 717344 test42829
2 619252 test42830
2 514587 test42831
2 30785 test42832
2 915665 test42833
2 594426 test42834
2 647649 test42835
2 908236 test42836
2 47344 test42837
2 497407 test42838
2 569903 test42839
2 874715 test42840
2 265896 test42841
2 609194 test42842
2 926665 test42843
2 901948 test42844
2 737534 test42845
2 558063 test42846
2 797459 test42847
2 129386 test42848
2 425383 test42849
1 
2 882681 test42850
2 675699 test42851
2 206410 test42852
2 179634 test42853
2 76276 test42854
2 586133 test42855
2 978241 test42856
2 956774 test42857
2 649396 test42858
2 712 test42859
2 762032 test42860
2 969126 test42861
2 189125 test42862
2 789126 test42863
2 914445 test42864
2 83729 test42865
2 57168 test42866
2 929297 test42867
2 569951 test42868
2 287271 test42869
2 792038 test42870
2 965944 test42871
2 882133 test42872
2 888548 test42873
2 525036 test42874
2 878265 test42875
2 726020 test42876
2 181681 test42877
2 456163 test42878
2 694656 test42879
2 412988 test42880
2 48752 test42881
2 77843 test42882
2 325902 test42883
2 139973 test42884
2 226741 test42885
2 40084 test42886
2 341493 test42887
2 980987 test42888
2 827157 test42889
2 630841 test42890
2 838783 test42891
2 995459 test42892
2 841430 test42893
2 956505 test42894
2 994031 test42895
2 972969 test42896
2 848901 test42897
2 658235 test42898
2 736543 test42899
1 
2 89496 test42900
2 862055 test42901
2 676317 test42902
2 449608 test42903
2 319413 test42904
2 668743 test42905
2 476193 test42906
2 601952 test42907
2 729368 test42908
2 261934 test42909
2 79061 test42910
2 324318 test42911
2 282599 test42912
2 63537 test42913
2 636126 test42914
2 289561 test42915
2 323921 test42916
2 618148 test42917
2 834944 test42918
2 649486 test42919
2 125284 test42920
2 712045 test42921
2 747339 test42922
2 264000 test42923
2 957580 test42924
2 78003 test42925
2 540518 test42926
2 822458 test42927
2 368425 test42928
2 164724 test42929
2 293617 test42930
2 308272 test42931
2 939595 test42932
2 889206 test42933
2 991450 test42934
2 803780 test42935
2 700749 test42936
2 408981 test42937
2 126782 test42938
2 328804 test42939
2 979275 test42940
2 33019 test42941
2 579065 test42942
2 272080 test42943
2 931713 test42944
2 982894 test42945
2 552844 test42946
2 283641 test42947
2 888641 test42948
2 792900 test42949
1 
2 824362 test42950
2 367365 test42951
2 142416 test42952
2 400305 test42953
2 515551 test42954
2 546415 test42955
2 486622 test42956
2 496705 test42957
2 700061 test42958
2 464908 test42959
2 96993 test42960
2 529249 test42961
2 550181 test42962
2 350184 test42963
2 947149 test42964
2 253847 test42965
2 117902 test42966
2 300879 test42967
2 272690 test42968
2 481362 test42969
2 985653 test42970
2 292263 test42971
2 47665 test42972
2 830811 test42973
2 680450 test42974
2 411067 test42975
2 837660 test42976
2 673643 test42977
2 831890 test42978
2 335698 test42979
2 954730 test42980
2 871127 test42981
2 778950 test42982
2 9598 test42983
2 577235 test42984
2 504487 test42985
2 242664 test42986
2 876081 test42987
2 54094 test42988
2 245252 test42989
2 278837 test42990
2 772680 test42991
2 730789 test42992
2 694799 test42993
2 742923 test42994
2 118124 test42995
2 33521 test42996
2 98766 test42997
2 206960 test42998
2 150222 test42999
1 
2 690616 test43000
2 212481 test43001
2 791484 test43002
2 99023 test43003
2 928095 test43004
2 331027 test43005
2 518117 test43006
2 223938 test43007
2 629645 test43008
2 335852 test43009
2 993637 test43010
2 3849 test43011
2 980127 test43012
2 426403 test43013
2 962890 test43014
2 280667 test43015
2 130433 test43016
2 365969 test43017
2 392473 test43018
2 346472 test43019
2 893615 test43020
2 229121 test43021
2 631264 test43022
2 624915 test43023
2 393161 test43024
2 640259 test43025
2 521751 test43026
2 242846 test43027
2 927564 test43028
2 20191 test43029
2 783026 test43030
2 969956 test43031
2 334899 test43032
2 646183 test43033
2 520774 test43034
2 407615 test43035
2 939241 test43036
2 527078 test43037
2 475221 test43038
2 101322 test43039
2 610217 test43040
2 34100 test43041
2 154104 test43042
2 823552 test43043
2 467252 test43044
2 252971 test43045
2 945704 test43046
2 503363 test43047
2 674926 test43048
2 78068 test43049
1 
2 281768 test43050
2 698297 test43051
2 85270 test43052
2 329531 test43053
2 81811 test43054
2 691985 test43055
2 297952 test43056
2 227585 test43057
2 633022 test43058
2 717923 test43059
2 396977 test43060
2 489103 test43061
2 974857 test43062
2 639862 test43063
2 139382 test43064
2 393288 test43065
2 15303 test43066
2 140187 test43067
2 101986 test43068
2 9176 test43069
2 408775 test43070
2 587382 test43071
2 646210 test43072
2 751177 test43073
2 548031 test43074
2 370204 test43075
2 895870 test43076
2 164020 test43077
2 881172 test43078
2 298840 test43079
2 622766 test43080
2 917972 test43081
2 783433 test43082
2 598216 test43083
2 239190 test43084
2 440758 test43085
2 963329 test43086
2 951525 test43087
2 554944 test43088
2 120844 test43089
2 832370 test43090
2 825312 test43091
2 870645 test43092
2 912865 test43093
2 84840 test43094
2 793191 test43095
2 706711 test43096
2 48488 test43097
2 3571 test43098
2 649158 test43099
1 
2 953950 test43100
2 129901 test43101
2 259759 test43102
2 503659 test43103
2 909357 test43104
2 189677 test43105
2 590510 test43106
2 385026 test43107
2 761232 test43108
2 399297 test43109
2 60612 test43110
2 809343 test43111
2 318996 test43112
2 511092 test43113
2 974318 test43114
2 481722 test43115
2 618307 test43116
2 68598 test43117
2 205151 test43118
2 502707 test43119
2 892091 test43120
2 324074 test43121
2 854185 test43122
2 642295 test43123
2 710122 test43124
2 406042 test43125
2 172741 test43126
2 74908 test43127
2 707049 test43128
2 955850 test43129
2 970623 test43130
2 286246 test43131
2 641393 test43132
2 601834 test43133
2 632960 test43134
2 438284 test43135
2 142974 test43136
2 965220 test43137
2 931577 test43138
2 680276 test43139
2 739839 test43140
2 612822 test43141
2 318826 test43142
2 525531 test43143
2 335094 test43144
2 789786 test43145
2 240780 test43146
2 898225 test43147
2 991154 test43148
2 395328 test43149
1 
2 402081 test43150
2 682209 test43151
2 421927 test43152
2 79773 test43153
2 146838 test43154
2 518798 test43155
2 773991 test43156
2 299644 test43157
2 141009 test43158
2 137080 test43159
2 145407 test43160
2 410675 test43161
2 709277 test43162
2 442718 test43163
2 161136 test43164
2 916241 test43165
2 761327 test43166
2 858750 test43167
2 490889 test43168
2 645684 test43169
2 533013 test43170
2 42360 test43171
2 346014 test43172
2 339127 test43173
2 328890 test43174
2 238224 test43175
2 789350 test43176
2 135432 test43177
2 747224 test43178
2 583826 test43179
2 891126 test43180
2 422167 test43181
2 916794 test43182
2 445712 test43183
2 997718 test43184
2 320810 test43185
2 599149 test43186
2 619719 test43187
2 180413 test43188
2 679693 test43189
2 285507 test43190
2 884320 test43191
2 43183 test43192
2 660903 test43193
2 399619 test43194
2 90130 test43195
2 847151 test43196
2 95721 test43197
2 276528 test43198
2 877476 test43199
1 
2 819745 test43200
2 600287 test43201
2 672692 test43202
2 816144 test43203
2 494081 test43204
2 105000 test43205
2 200553 test43206
2 594756 test43207
2 501434 test43208
2 27459 test43209
2 976773 test43210
2 454530 test43211
2 991332 test43212
2 963775 test43213
2 659359 test43214
2 83814 test43215
2 359069 test43216
2 999317 test43217
2 967202 test43218
2 823176 test43219
2 878914 test43220
2 795025 test43221
2 766029 test43222
2 809207 test43223
2 243019 test43224
2 992042 test43225
2 304484 test43226
2 661478 test43227
2 392705 test43228
2 464115 test43229
2 658359 test43230
2 124579 test43231
2 119900 test43232
2 694698 test43233
2 134668 test43234
2 265154 test43235
2 773373 test43236
2 536110 test43237
2 483819 test43238
2 779736 test43239
2 337412 test43240
2 646798 test43241
2 53191 test43242
2 327139 test43243
2 533071 test43244
2 334717 test43245
2 122180 test43246
2 719815 test43247
2 801872 test43248
2 485345 test43249
1 
2 906857 test43250
2 912691 test43251
2 354954 test43252
2 10762 test43253
2 156708 test43254
2 388450 test43255
2 824104 test43256
2 29888 test43257
2 411444 test43258
2 530942 test43259
2 731642 test43260
2 619573 test43261
2 294135 test43262
2 469663 test43263
2 850637 test43264
2 345049 test43265
2 646928 test43266
2 769584 test43267
2 276005 test43268
2 592780 test43269
2 992500 test43270
2 251379 test43271
2 160025 test43272
2 600751 test43273
2 200338 test43274
2 593307 test43275
2 288139 test43276
2 306196 test43277
2 804637 test43278
2 76502 test43279
2 506883 test43280
2 326163 test43281
2 190263 test43282
2 961774 test43283
2 209128 test43284
2 49278 test43285
2 850811 test43286
2 758341 test43287
2 542682 test43288
2 159468 test43289
2 370663 test43290
2 252286 test43291
2 906158 test43292
2 843122 test43293
2 635172 test43294
2 236347 test43295
2 782215 test43296
2 385264 test43297
2 602996 test43298
2 512768 test43299
1 
2 72078 test43300
2 767943 test43301
2 385783 test43302
2 634934 test43303
2 681997 test43304
2 151336 test43305
2 917466 test43306
2 490444 test43307
2 574765 test43308
2 336520 test43309
2 860445 test43310
2 122936 test43311
2 137930 test43312
2 591663 test43313
2 979006 test43314
2 528795 test43315
2 803760 test43316
2 358576 test43317
2 61767 test43318
2 581763 test43319
2 981109 test43320
2 30963 test43321
2 183025 test43322
2 526666 test43323
2 826419 test43324
2 972014 test43325
2 708532 test43326
2 135003 test43327
2 43871 test43328
2 358706 test43329
2 580268 test43330
2 38165 test43331
2 270347 test43332
2 963298 test43333
2 347753 test43334
2 737096 test43335
2 826484 test43336
2 401534 test43337
2 873811 test43338
2 5660 test43339
2 840073 test43340
2 457373 test43341
2 487544 test43342
2 343056 test43343
2 837113 test43344
2 998649 test43345
2 281268 test43346
2 593312 test43347
2 882231 test43348
2 153700 test43349
1 
2 678588 test43350
2 259905 test43351
2 591309 test43352
2 894425 test43353
2 798599 test43354
2 765574 test43355
2 467610 test43356
2 28717 test43357
2 78681 test43358
2 949860 test43359
2 472426 test43360
2 525029 test43361
2 429613 test43362
2 98578 test43363
2 824432 test43364
2 844001 test43365
2 295998 test43366
2 70346 test43367
2 892450 test43368
2 148533 test43369
2 937266 test43370
2 376557 test43371
2 296177 test43372
2 531928 test43373
2 285988 test43374
2 498755 test43375
2 234916 test43376
2 784757 test43377
2 498316 test43378
2 753632 test43379
2 190288 test43380
2 167327 test43381
2 201165 test43382
2 688354 test43383
2 995830 test43384
2 374306 test43385
2 465371 test43386
2 964950 test43387
2 958841 test43388
2 216564 test43389
2 131719 test43390
2 264442 test43391
2 617786 test43392
2 807691 test43393
2 390633 test43394
2 539421 test43395
2 695570 test43396
2 740744 test43397
2 204521 test43398
2 629091 test43399
1 
2 521515 test43400
2 629456 test43401
2 922345 test43402
2 479781 test43403
2 606459 test43404
2 201468 test43405
2 580371 test43406
2 80181 test43407
2 661086 test43408
2 230438 test43409
2 155002 test43410
2 780287 test43411
2 488336 test43412
2 655140 test43413
2 562671 test43414
2 456010 test43415
2 797764 test43416
2 589137 test43417
2 955619 test43418
2 207134 test43419
2 723939 test43420
2 899974 test43421
2 391284 test43422
2 457728 test43423
2 663524 test43424
2 5736 test43425
2 778198 test43426
2 408793 test43427
2 924420 test43428
2 742939 test43429
2 151967 test43430
2 110325 test43431
2 626339 test43432
2 868693 test43433
2 603054 test43434
2 45350 test43435
2 560059 test43436
2 491277 test43437
2 422841 test43438
2 86985 test43439
2 919485 test43440
2 930577 test43441
2 719602 test43442
2 201824 test43443
2 729226 test43444
2 914167 test43445
2 999126 test43446
2 72030 test43447
2 452042 test43448
2 809132 test43449
1 
2 58898 test43450
2 924930 test43451
2 834221 test43452
2 853224 test43453
2 607954 test43454
2 804059 test43455
2 553404 test43456
2 495298 test43457
2 949351 test43458
2 650666 test43459
2 59419 test43460
2 659423 test43461
2 722515 test43462
2 451492 test43463
2 283997 test43464
2 15814 test43465
2 216116 test43466
2 307798 test43467
2 960068 test43468
2 399375 test43469
2 77004 test43470
2 980451 test43471
2 943571 test43472
2 812282 test43473
2 542249 test43474
2 475433 test43475
2 561618 test43476
2 219421 test43477
2 355125 test43478
2 151938 test43479
2 776414 test43480
2 295413 test43481
2 403612 test43482
2 826214 test43483
2 60330 test43484
2 944732 test43485
2 462101 test43486
2 811054 test43487
2 418518 test43488
2 999131 test43489
2 70416 test43490
2 508531 test43491
2 428778 test43492
2 686615 test43493
2 262906 test43494
2 714773 test43495
2 205359 test43496
2 317800 test43497
2 458032 test43498
2 737816 test43499
1 
2 885482 test43500
2 431943 test43501
2 404413 test43502
2 228200 test43503
2 656118 test43504
2 771493 test43505
2 980817 test43506
2 575421 test43507
2 482493 test43508
2 175384 test43509
2 854977 test43510
2 599065 test43511
2 7442 test43512
2 324336 test43513
2 610613 test43514
2 482543 test43515
2 554286 test43516
2 638952 test43517
2 909427 test43518
2 177630 test43519
2 144966 test43520
2 558457 test43521
2 131781 test43522
2 414042 test43523
2 318085 test43524
2 75016 test43525
2 57544 test43526
2 804908 test43527
2 907819 test43528
2 434687 test43529
2 423444 test43530
2 857871 test43531
2 585090 test43532
2 670648 test43533
2 542659 test43534
2 725435 test43535
2 585656 test43536
2 670230 test43537
2 612704 test43538
2 715584 test43539
2 733470 test43540
2 518510 test43541
2 375406 test43542
2 712456 test43543
2 947132 test43544
2 295331 test43545
2 291730 test43546
2 741823 test43547
2 746958 test43548
2 933776 test43549
1 
2 721694 test43550
2 891918 test43551
2 954719 test43552
2 474717 test43553
2 664762 test43554
2 200578 test43555
2 442497 test43556
2 405044 test43557
2 196209 test43558
2 664268 test43559
2 176614 test43560
2 3982 test43561
2 808405 test43562
2 203745 test43563
2 490399 test43564
2 852071 test43565
2 904272 test43566
2 972290 test43567
2 941870 test43568
2 919952 test43569
2 568649 test43570
2 424022 test43571
2 526153 test43572
2 883619 test43573
2 216367 test43574
2 355506 test43575
2 719982 test43576
2 605584 test43577
2 765861 test43578
2 190523 test43579
2 941149 test43580
2 631894 test43581
2 670154 test43582
2 112803 test43583
2 577975 test43584
2 969998 test43585
2 804260 test43586
